PokemonName,MoveName,Level
Blitzle,Flame Charge,18
Blitzle,Pursuit,22
Blitzle,Spark,25
Blitzle,Stomp,29
Blitzle,Discharge,32
Blitzle,Agility,36
Blitzle,Wild Charge,39
Blitzle,Thrash,43
Zebstrika,Tail Whip,4
Zebstrika,Charge,8
Zebstrika,Shock Wave,11
Zebstrika,Thunder Wave,15
Zebstrika,Flame Charge,18
Zebstrika,Pursuit,22
Zebstrika,Spark,25
Zebstrika,Stomp,31
Zebstrika,Discharge,36
Zebstrika,Agility,42
Zebstrika,Wild Charge,47
Zebstrika,Thrash,53
Zebstrika,Ion Deluge,58
Natu,Leer,1
Natu,Peck,1
Natu,Night Shade,6
Natu,Teleport,9
Natu,Lucky Chant,12
Natu,Miracle Eye,17
Natu,Me First,20
Natu,Confuse Ray,23
Natu,Wish,28
Natu,Psycho Shift,33
Natu,Future Sight,36
Natu,Stored Power,39
Natu,Ominous Wind,44
Natu,Guard Swap,47
Natu,Power Swap,47
Natu,Psychic,50
Xatu,Night Shade,6
Xatu,Teleport,9
Xatu,Lucky Chant,12
Xatu,Miracle Eye,17
Xatu,Me First,20
Xatu,Confuse Ray,23
Xatu,Tailwind,27
Xatu,Wish,30
Xatu,Psycho Shift,37
Xatu,Future Sight,42
Xatu,Stored Power,47
Xatu,Ominous Wind,54
Xatu,Guard Swap,59
Xatu,Power Swap,59
Xatu,Psychic,66
Woobat,Confusion,1
Woobat,Odor Sleuth,4
Woobat,Gust,8
Woobat,Assurance,12
Woobat,Heart Stamp,15
Woobat,Imprison,19
Woobat,Air Cutter,21
Woobat,Attract,25
Woobat,Amnesia,29
Woobat,Calm Mind,29
Woobat,Air Slash,32
Woobat,Future Sight,36
Woobat,Psychic,41
Woobat,Endeavor,47
Swoobat,Odor Sleuth,4
Swoobat,Gust,8
Swoobat,Assurance,12
Swoobat,Heart Stamp,15
Swoobat,Imprison,19
Swoobat,Air Cutter,21
Swoobat,Attract,25
Swoobat,Amnesia,29
Swoobat,Calm Mind,29
Swoobat,Air Slash,32
Swoobat,Future Sight,36
Swoobat,Psychic,41
Swoobat,Endeavor,47
Spoink,Splash,1
Spoink,Psywave,7
Spoink,Odor Sleuth,10
Spoink,Psybeam,14
Spoink,Psych Up,15
Spoink,Confuse Ray,18
Spoink,Magic Coat,21
Spoink,Zen Headbutt,26
Spoink,Rest,29
Spoink,Snore,29
Spoink,Power Gem,33
Spoink,Psyshock,38
Spoink,Payback,40
Spoink,Psychic,44
Spoink,Bounce,50
Grumpig,Psywave,7
Grumpig,Odor Sleuth,10
Grumpig,Psybeam,14
Grumpig,Psych Up,15
Grumpig,Confuse Ray,18
Grumpig,Magic Coat,21
Grumpig,Zen Headbutt,26
Grumpig,Rest,29
Grumpig,Snore,29
Grumpig,Power Gem,35
Grumpig,Psyshock,42
Grumpig,Payback,46
Grumpig,Psychic,52
Grumpig,Bounce,60
Munna,Defense Curl,1
Munna,Psywave,1
Munna,Lucky Chant,5
Munna,Yawn,7
Munna,Psybeam,11
Munna,Imprison,13
Munna,Moonlight,17
Munna,Hypnosis,19
Munna,Zen Headbutt,23
Munna,Synchronoise,25
Munna,Nightmare,29
Munna,Future Sight,31
Munna,Calm Mind,35
Munna,Psychic,37
Munna,Dream Eater,41
Munna,Telekinesis,43
Munna,Stored Power,47
Musharna,Defense Curl,1
Musharna,Psywave,1
Musharna,Lucky Chant,5
Musharna,Yawn,7
Musharna,Psybeam,11
Musharna,Imprison,13
Musharna,Moonlight,17
Musharna,Hypnosis,19
Musharna,Zen Headbutt,23
Musharna,Synchronoise,25
Musharna,Nightmare,29
Musharna,Future Sight,31
Musharna,Calm Mind,35
Musharna,Psychic,37
Musharna,Dream Eater,41
Musharna,Telekinesis,43
Musharna,Stored Power,47
Elgyem,Confusion,1
Elgyem,Growl,4
Elgyem,Heal Block,8
Elgyem,Miracle Eye,11
Elgyem,Psybeam,15
Elgyem,Headbutt,18
Elgyem,Hidden Power,22
Elgyem,Imprison,25
Elgyem,Simple Beam,29
Elgyem,Zen Headbutt,32
Elgyem,Psych Up,36
Elgyem,Psychic,39
Elgyem,Calm Mind,43
Elgyem,Recover,46
Elgyem,Guard Split,50
Elgyem,Power Split,50
Elgyem,Synchronoise,53
Elgyem,Wonder Room,56
Beheeyem,Growl,4
Beheeyem,Heal Block,8
Beheeyem,Miracle Eye,11
Beheeyem,Psybeam,15
Beheeyem,Headbutt,18
Beheeyem,Hidden Power,22
Beheeyem,Imprison,25
Beheeyem,Simple Beam,29
Beheeyem,Zen Headbutt,32
Beheeyem,Psych Up,36
Beheeyem,Psychic,39
Beheeyem,Calm Mind,45
Beheeyem,Recover,50
Beheeyem,Guard Split,56
Beheeyem,Power Split,58
Beheeyem,Synchronoise,63
Beheeyem,Wonder Room,68
Drowzee,Hypnosis,1
Drowzee,Pound,1
Drowzee,Disable,5
Drowzee,Confusion,9
Drowzee,Headbutt,13
Drowzee,Poison Gas,17
Drowzee,Meditate,21
Drowzee,Psybeam,25
Drowzee,Headbutt,29
Drowzee,Psych Up,33
Drowzee,Synchronoise,37
Drowzee,Zen Headbutt,41
Drowzee,Swagger,45
Drowzee,Psychic,49
Drowzee,Nasty Plot,53
Drowzee,Psyshock,57
Drowzee,Future Sight,61
Hypno,Disable,5
Hypno,Confusion,9
Hypno,Headbutt,13
Hypno,Poison Gas,17
Hypno,Meditate,21
Hypno,Psybeam,25
Hypno,Headbutt,29
Hypno,Psych Up,33
Hypno,Synchronoise,37
Hypno,Zen Headbutt,41
Hypno,Swagger,45
Hypno,Psychic,49
Hypno,Nasty Plot,53
Hypno,Psyshock,57
Hypno,Future Sight,61
Smoochum,Pound,1
Smoochum,Lick,5
Smoochum,Sweet Kiss,8
Smoochum,Powder Snow,11
Smoochum,Confusion,15
Smoochum,Sing,18
Smoochum,Heart Stamp,21
Smoochum,Mean Look,25
Smoochum,Fake Tears,28
Smoochum,Lucky Chant,31
Smoochum,Avalanche,35
Smoochum,Psychic,38
Smoochum,Copycat,41
Smoochum,Perish Song,45
Smoochum,Blizzard,48
Jynx,Lick,5
Jynx,Lovely Kiss,8
Jynx,Powder Snow,11
Jynx,Double Slap,15
Jynx,Ice Punch,18
Jynx,Heart Stamp,21
Jynx,Mean Look,25
Jynx,Fake Tears,28
Jynx,Wake-Up Slap,33
Jynx,Avalanche,39
Jynx,Body Slam,44
Jynx,Wring Out,49
Jynx,Perish Song,55
Jynx,Blizzard,60
Mime Jr.,Tickle,1
Mime Jr.,Barrier,1
Mime Jr.,Confusion,1
Mime Jr.,Copycat,4
Mime Jr.,Meditate,8
Mime Jr.,Double Slap,11
Mime Jr.,Mimic,15
Mime Jr.,Encore,18
Mime Jr.,Light Screen,22
Mime Jr.,Reflect,22
Mime Jr.,Psybeam,25
Mime Jr.,Substitute,29
Mime Jr.,Recycle,32
Mime Jr.,Trick,36
Mime Jr.,Psychic,39
Mime Jr.,Role Play,43
Mime Jr.,Baton Pass,46
Mime Jr.,Safeguard,50
Mr. Mime,Copycat,4
Mr. Mime,Meditate,8
Mr. Mime,Double Slap,11
Mr. Mime,Mimic,15
Mr. Mime,Psywave,15
Mr. Mime,Encore,18
Mr. Mime,Light Screen,22
Mr. Mime,Reflect,22
Mr. Mime,Psybeam,25
Mr. Mime,Substitute,29
Mr. Mime,Recycle,32
Mr. Mime,Trick,36
Mr. Mime,Psychic,39
Mr. Mime,Role Play,43
Mr. Mime,Baton Pass,46
Mr. Mime,Safeguard,50
Chingling,Wrap,1
Chingling,Growl,6
Chingling,Astonish,9
Chingling,Confusion,14
Chingling,Uproar,17
Chingling,Last Resort,22
Chingling,Entrainment,25
Chimecho,Growl,6
Chimecho,Astonish,9
Chimecho,Confusion,14
Chimecho,Uproar,17
Chimecho,Take Down,22
Chimecho,Yawn,25
Chimecho,Psywave,30
Chimecho,Double-Edge,33
Chimecho,Heal Bell,38
Chimecho,Safeguard,41
Chimecho,Extrasensory,46
Chimecho,Heal Pulse,49
Chimecho,Synchronoise,54
Chimecho,Healing Wish,57
Wynaut,Charm,1
Wynaut,Encore,1
Wynaut,Splash,1
Wynaut,Counter,15
Wynaut,Destiny Bond,15
Wynaut,Mirror Coat,15
Wynaut,Safeguard,15
Wobbuffet,Counter,15
Wobbuffet,Destiny Bond,15
Wobbuffet,Mirror Coat,15
Wobbuffet,Safeguard,15
Tyrogue,Fake Out,1
Tyrogue,Helping Hand,1
Tyrogue,Tackle,1
Tyrogue,Foresight,1
Hitmonlee,Meditate,5
Hitmonlee,Rolling Kick,9
Hitmonlee,Jump Kick,13
Hitmonlee,Brick Break,17
Hitmonlee,Focus Energy,21
Hitmonlee,Feint,25
Hitmonlee,High Jump Kick,29
Hitmonlee,Mind Reader,33
Hitmonlee,Foresight,37
Hitmonlee,Wide Guard,41
Hitmonlee,Blaze Kick,45
Hitmonlee,Endure,49
Hitmonlee,Mega Kick,53
Hitmonlee,Close Combat,57
Hitmonlee,Reversal,61
Hitmonchan,Agility,6
Hitmonchan,Pursuit,11
Hitmonchan,Bullet Punch,16
Hitmonchan,Mach Punch,16
Hitmonchan,Feint,21
Hitmonchan,Vacuum Wave,26
Hitmonchan,Quick Guard,31
Hitmonchan,Fire Punch,36
Hitmonchan,Ice Punch,36
Hitmonchan,Thunder Punch,36
Hitmonchan,Sky Uppercut,41
Hitmonchan,Mega Punch,46
Hitmonchan,Detect,51
Hitmonchan,Counter,61
Hitmonchan,Close Combat,66
Hitmontop,Focus Energy,6
Hitmontop,Pursuit,10
Hitmontop,Quick Attack,15
Hitmontop,Triple Kick,19
Hitmontop,Rapid Spin,24
Hitmontop,Counter,28
Hitmontop,Feint,33
Hitmontop,Agility,37
Hitmontop,Gyro Ball,42
Hitmontop,Quick Guard,46
Hitmontop,Wide Guard,46
Hitmontop,Detect,51
Hitmontop,Close Combat,55
Hitmontop,Endeavor,60
Mankey,Focus Energy,1
Mankey,Leer,1
Mankey,Low Kick,1
Mankey,Scratch,1
Mankey,Fury Swipes,9
Mankey,Karate Chop,13
Mankey,Seismic Toss,17
Mankey,Screech,21
Mankey,Assurance,25
Mankey,Swagger,33
Mankey,Cross Chop,37
Mankey,Thrash,41
Mankey,Punishment,45
Mankey,Close Combat,49
Mankey,Final Gambit,53
Primeape,Fury Swipes,9
Primeape,Karate Chop,13
Primeape,Seismic Toss,17
Primeape,Screech,21
Primeape,Assurance,25
Primeape,Rage,28
Primeape,Swagger,35
Primeape,Cross Chop,41
Primeape,Thrash,47
Primeape,Punishment,53
Primeape,Close Combat,59
Primeape,Final Gambit,63
Mienfoo,Pound,1
Mienfoo,Meditate,5
Mienfoo,Detect,9
Mienfoo,Fake Out,13
Mienfoo,Double Slap,17
Mienfoo,Swift,21
Mienfoo,Calm Mind,25
Mienfoo,Force Palm,29
Mienfoo,Drain Punch,33
Mienfoo,Jump Kick,37
Mienfoo,U-Turn,41
Mienfoo,Quick Guard,45
Mienfoo,Bounce,49
Mienfoo,High Jump Kick,53
Mienfoo,Reversal,57
Mienfoo,Aura Sphere,61
Mienshao,Meditate,5
Mienshao,Detect,9
Mienshao,Fake Out,13
Mienshao,Double Slap,17
Mienshao,Swift,21
Mienshao,Calm Mind,25
Mienshao,Force Palm,29
Mienshao,Drain Punch,33
Mienshao,Jump Kick,37
Mienshao,U-Turn,41
Mienshao,Wide Guard,45
Mienshao,Bounce,49
Mienshao,High Jump Kick,56
Mienshao,Reversal,63
Mienshao,Aura Sphere,70
Makuhita,Focus Energy,1
Makuhita,Tackle,1
Makuhita,Sand Attack,4
Makuhita,Arm Thrust,7
Makuhita,Vital Throw,10
Makuhita,Fake Out,13
Makuhita,Whirlwind,16
Makuhita,Knock Off,19
Makuhita,Smelling Salts,22
Makuhita,Belly Drum,25
Makuhita,Force Palm,28
Makuhita,Seismic Toss,31
Makuhita,Wake-Up Slap,34
Makuhita,Endure,37
Makuhita,Close Combat,40
Makuhita,Reversal,43
Makuhita,Heavy Slam,46
Hariyama,Sand Attack,4
Hariyama,Arm Thrust,7
Hariyama,Vital Throw,10
Hariyama,Fake Out,13
Hariyama,Whirlwind,16
Hariyama,Knock Off,19
Hariyama,Smelling Salts,22
Hariyama,Belly Drum,27
Hariyama,Force Palm,32
Hariyama,Seismic Toss,37
Hariyama,Wake-Up Slap,42
Hariyama,Endure,47
Hariyama,Close Combat,52
Hariyama,Reversal,57
Hariyama,Heavy Slam,62
Meditite,Bide,1
Meditite,Meditate,4
Meditite,Confusion,8
Meditite,Detect,11
Meditite,Hidden Power,15
Meditite,Mind Reader,18
Meditite,Feint,22
Meditite,Calm Mind,25
Meditite,Force Palm,29
Meditite,High Jump Kick,32
Meditite,Psych Up,36
Meditite,Acupressure,39
Meditite,Power Trick,43
Meditite,Reversal,46
Meditite,Recover,50
Medicham,Meditate,4
Medicham,Confusion,8
Medicham,Detect,11
Medicham,Hidden Power,15
Medicham,Mind Reader,18
Medicham,Feint,22
Medicham,Calm Mind,25
Medicham,Force Palm,29
Medicham,High Jump Kick,32
Medicham,Psych Up,36
Medicham,Acupressure,42
Medicham,Power Trick,49
Medicham,Reversal,55
Medicham,Recover,62
Riolu,Endure,1
Riolu,Foresight,1
Riolu,Quick Attack,1
Riolu,Counter,6
Riolu,Feint,11
Riolu,Force Palm,15
Riolu,Copycat,19
Riolu,Screech,24
Riolu,Reversal,29
Riolu,Nasty Plot,47
Riolu,Final Gambit,55
Lucario,Counter,6
Lucario,Feint,11
Lucario,Force Palm,15
Lucario,Me First,19
Lucario,Metal Sound,24
Lucario,Bone Rush,29
Lucario,Quick Guard,33
Lucario,Swords Dance,37
Lucario,Heal Pulse,42
Lucario,Calm Mind,47
Lucario,Aura Sphere,51
Lucario,Close Combat,55
Lucario,Dragon Pulse,60
Lucario,Extreme Speed,65
Murkrow,Astonish,1
Murkrow,Peck,1
Murkrow,Pursuit,5
Murkrow,Haze,11
Murkrow,Wing Attack,15
Murkrow,Night Shade,21
Murkrow,Assurance,25
Murkrow,Taunt,31
Murkrow,Feint Attack,35
Murkrow,Mean Look,41
Murkrow,Foul Play,45
Murkrow,Tailwind,51
Murkrow,Sucker Punch,55
Murkrow,Torment,61
Murkrow,Quash,65
Honchkrow,Astonish,1
Honchkrow,Peck,1
Honchkrow,Pursuit,5
Honchkrow,Haze,11
Honchkrow,Wing Attack,15
Honchkrow,Night Shade,21
Honchkrow,Assurance,25
Honchkrow,Taunt,31
Honchkrow,Feint Attack,35
Honchkrow,Mean Look,41
Honchkrow,Foul Play,45
Honchkrow,Tailwind,51
Honchkrow,Sucker Punch,55
Honchkrow,Torment,61
Honchkrow,Quash,65
Honchkrow,Swagger,25
Honchkrow,Nasty Plot,35
Honchkrow,Night Slash,55
Honchkrow,Dark Pulse,75
Vullaby,Gust,1
Vullaby,Leer,1
Vullaby,Fury Attack,5
Vullaby,Pluck,10
Vullaby,Nasty Plot,14
Vullaby,Flatter,19
Vullaby,Feint Attack,23
Vullaby,Punishment,28
Vullaby,Defog,32
Vullaby,Tailwind,34
Vullaby,Air Slash,41
Vullaby,Dark Pulse,46
Vullaby,Embargo,50
Vullaby,Whirlwind,55
Vullaby,Brave Bird,59
Vullaby,Mirror Move,64
Mandibuzz,Fury Attack,5
Mandibuzz,Pluck,10
Mandibuzz,Nasty Plot,14
Mandibuzz,Flatter,19
Mandibuzz,Feint Attack,23
Mandibuzz,Punishment,28
Mandibuzz,Defog,32
Mandibuzz,Tailwind,37
Mandibuzz,Air Slash,41
Mandibuzz,Dark Pulse,46
Mandibuzz,Embargo,50
Mandibuzz,Bone Rush,51
Mandibuzz,Whirlwind,57
Mandibuzz,Brave Bird,63
Mandibuzz,Mirror Move,70
Purrloin,Scratch,1
Purrloin,Growl,3
Purrloin,Assist,6
Purrloin,Sand Attack,10
Purrloin,Fury Swipes,12
Purrloin,Pursuit,15
Purrloin,Torment,19
Purrloin,Fake Out,21
Purrloin,Hone Claws,24
Purrloin,Assurance,28
Purrloin,Slash,30
Purrloin,Captivate,33
Purrloin,Night Slash,37
Purrloin,Snatch,39
Purrloin,Nasty Plot,42
Purrloin,Sucker Punch,46
Purrloin,Play Rough,49
Liepard,Growl,3
Liepard,Assist,6
Liepard,Sand Attack,10
Liepard,Fury Swipes,12
Liepard,Pursuit,15
Liepard,Torment,19
Liepard,Fake Out,22
Liepard,Hone Claws,26
Liepard,Assurance,31
Liepard,Slash,34
Liepard,Taunt,38
Liepard,Night Slash,43
Liepard,Snatch,47
Liepard,Nasty Plot,50
Liepard,Sucker Punch,55
Liepard,Play Rough,58
Houndour,Ember,1
Houndour,Leer,1
Houndour,Howl,4
Houndour,Smog,8
Houndour,Roar,13
Houndour,Bite,16
Houndour,Odor Sleuth,20
Houndour,Beat Up,25
Houndour,Fire Fang,28
Houndour,Feint Attack,32
Houndour,Embargo,37
Houndour,Foul Play,40
Houndour,Flamethrower,44
Houndour,Crunch,49
Houndour,Nasty Plot,52
Houndour,Inferno,54
Houndoom,Howl,4
Houndoom,Smog,8
Houndoom,Roar,13
Houndoom,Bite,16
Houndoom,Odor Sleuth,20
Houndoom,Beat Up,26
Houndoom,Fire Fang,30
Houndoom,Feint Attack,35
Houndoom,Embargo,41
Houndoom,Foul Play,45
Houndoom,Flamethrower,50
Houndoom,Crunch,56
Houndoom,Nasty Plot,60
Houndoom,Inferno,65
Poochyena,Tackle,1
Poochyena,Howl,5
Poochyena,Sand Attack,9
Poochyena,Bite,13
Poochyena,Odor Sleuth,17
Poochyena,Roar,21
Poochyena,Swagger,25
Poochyena,Assurance,29
Poochyena,Scary Face,33
Poochyena,Taunt,37
Poochyena,Embargo,41
Poochyena,Take Down,45
Poochyena,Sucker Punch,49
Poochyena,Crunch,53
Mightyena,Tackle,1
Mightyena,Howl,5
Mightyena,Sand Attack,9
Mightyena,Bite,13
Mightyena,Odor Sleuth,17
Mightyena,Roar,22
Mightyena,Swagger,27
Mightyena,Assurance,32
Mightyena,Scary Face,37
Mightyena,Taunt,42
Mightyena,Embargo,47
Mightyena,Take Down,52
Mightyena,Thief,57
Mightyena,Sucker Punch,62
Scraggy,Leer,1
Scraggy,Low Kick,1
Scraggy,Sand Attack,5
Scraggy,Feint Attack,9
Scraggy,Headbutt,12
Scraggy,Swagger,16
Scraggy,Brick Break,20
Scraggy,Payback,23
Scraggy,Chip Away,27
Scraggy,High Jump Kick,31
Scraggy,Scary Face,34
Scraggy,Crunch,38
Scraggy,Facade,42
Scraggy,Rock Climb,45
Scraggy,Focus Punch,49
Scraggy,Head Smash,53
Scrafty,Sand Attack,5
Scrafty,Feint Attack,9
Scrafty,Headbutt,12
Scrafty,Swagger,16
Scrafty,Brick Break,20
Scrafty,Payback,23
Scrafty,Chip Away,27
Scrafty,High Jump Kick,31
Scrafty,Scary Face,34
Scrafty,Crunch,38
Scrafty,Facade,45
Scrafty,Rock Climb,51
Scrafty,Focus Punch,58
Scrafty,Head Smash,65
Sneasel,Leer,1
Sneasel,Scratch,1
Sneasel,Taunt,1
Sneasel,Quick Attack,8
Sneasel,Feint Attack,10
Sneasel,Icy Wind,14
Sneasel,Fury Swipes,16
Sneasel,Agility,20
Sneasel,Metal Claw,22
Sneasel,Hone Claws,25
Sneasel,Beat Up,28
Sneasel,Screech,32
Sneasel,Slash,35
Sneasel,Snatch,40
Sneasel,Punishment,44
Sneasel,Ice Shard,47
Weavile,Quick Attack,8
Weavile,Feint Attack,10
Weavile,Icy Wind,14
Weavile,Fury Swipes,16
Weavile,Nasty Plot,20
Weavile,Metal Claw,22
Weavile,Hone Claws,25
Weavile,Fling,30
Weavile,Screech,32
Weavile,Night Slash,35
Weavile,Snatch,40
Weavile,Punishment,44
Weavile,Dark Pulse,47
Pawniard,Scratch,1
Pawniard,Leer,6
Pawniard,Fury Cutter,9
Pawniard,Torment,14
Pawniard,Feint Attack,17
Pawniard,Scary Face,22
Pawniard,Metal Claw,25
Pawniard,Slash,30
Pawniard,Assurance,33
Pawniard,Metal Sound,38
Pawniard,Embargo,41
Pawniard,Iron Defense,46
Pawniard,Night Slash,49
Pawniard,Iron Head,54
Pawniard,Swords Dance,57
Pawniard,Guillotine,62
Bisharp,Leer,6
Bisharp,Fury Cutter,9
Bisharp,Torment,14
Bisharp,Feint Attack,17
Bisharp,Scary Face,22
Bisharp,Metal Claw,25
Bisharp,Slash,30
Bisharp,Assurance,33
Bisharp,Metal Sound,38
Bisharp,Embargo,41
Bisharp,Iron Defense,46
Bisharp,Night Slash,49
Bisharp,Iron Head,57
Bisharp,Swords Dance,63
Bisharp,Guillotine,71
Zorua,Leer,1
Zorua,Scratch,1
Zorua,Pursuit,5
Zorua,Fake Tears,9
Zorua,Fury Swipes,13
Zorua,Feint Attack,17
Zorua,Scary Face,21
Zorua,Taunt,25
Zorua,Foul Play,29
Zorua,Torment,33
Zorua,Agility,37
Zorua,Embargo,41
Zorua,Punishment,45
Zorua,Nasty Plot,49
Zorua,Imprison,53
Zorua,Night Daze,57
Zoroark,Pursuit,5
Zoroark,Hone Claws,9
Zoroark,Fury Swipes,13
Zoroark,Feint Attack,17
Zoroark,Scary Face,21
Zoroark,Taunt,25
Zoroark,Foul Play,29
Zoroark,Night Slash,30
Zoroark,Torment,34
Zoroark,Agility,39
Zoroark,Embargo,44
Zoroark,Punishment,49
Zoroark,Nasty Plot,54
Zoroark,Imprison,59
Zoroark,Night Daze,64
Misdreavus,Growl,1
Misdreavus,Psywave,1
Misdreavus,Spite,5
Misdreavus,Astonish,10
Misdreavus,Confuse Ray,14
Misdreavus,Mean Look,19
Misdreavus,Hex,23
Misdreavus,Psybeam,28
Misdreavus,Pain Split,32
Misdreavus,Payback,37
Misdreavus,Shadow Ball,41
Misdreavus,Perish Song,46
Misdreavus,Grudge,50
Misdreavus,Power Gem,55
Mismagius,Growl,1
Mismagius,Psywave,1
Mismagius,Spite,5
Mismagius,Astonish,10
Mismagius,Confuse Ray,14
Mismagius,Mean Look,19
Mismagius,Hex,23
Mismagius,Psybeam,28
Mismagius,Pain Split,32
Mismagius,Payback,37
Mismagius,Shadow Ball,41
Mismagius,Perish Song,46
Mismagius,Grudge,50
Mismagius,Power Gem,55
Shuppet,Knock Off,1
Shuppet,Screech,4
Shuppet,Night Shade,7
Shuppet,Spite,10
Shuppet,Will-O-Wisp,13
Shuppet,Shadow Sneak,16
Shuppet,Curse,19
Shuppet,Feint Attack,22
Shuppet,Hex,26
Shuppet,Shadow Ball,30
Shuppet,Sucker Punch,34
Shuppet,Embargo,38
Shuppet,Snatch,42
Shuppet,Grudge,46
Shuppet,Trick,50
Banette,Knock Off,1
Banette,Screech,4
Banette,Night Shade,7
Banette,Spite,10
Banette,Will-O-Wisp,13
Banette,Shadow Sneak,16
Banette,Curse,19
Banette,Feint Attack,22
Banette,Hex,26
Banette,Shadow Ball,30
Banette,Sucker Punch,34
Banette,Embargo,40
Banette,Snatch,46
Banette,Grudge,52
Banette,Trick,58
Drifloon,Constrict,1
Drifloon,Minimize,1
Drifloon,Astonish,4
Drifloon,Gust,8
Drifloon,Focus Energy,13
Drifloon,Payback,16
Drifloon,Ominous Wind,20
Drifloon,Stockpile,25
Drifloon,Hex,27
Drifloon,Spit Up,32
Drifloon,Swallow,32
Drifloon,Shadow Ball,36
Drifloon,Amnesia,40
Drifloon,Baton Pass,44
Drifloon,Explosion,50
Drifblim,Astonish,4
Drifblim,Gust,8
Drifblim,Focus Energy,13
Drifblim,Payback,16
Drifblim,Ominous Wind,20
Drifblim,Stockpile,25
Drifblim,Hex,27
Drifblim,Spit Up,34
Drifblim,Swallow,34
Drifblim,Shadow Ball,40
Drifblim,Amnesia,46
Drifblim,Baton Pass,52
Drifblim,Explosion,60
Drifblim,Phantom Force,65
Yamask,Astonish,1
Yamask,Protect,1
Yamask,Disable,5
Yamask,Haze,9
Yamask,Night Shade,13
Yamask,Hex,17
Yamask,Will-O-Wisp,21
Yamask,Ominous Wind,25
Yamask,Curse,29
Yamask,Guard Split,33
Yamask,Power Split,33
Yamask,Shadow Ball,37
Yamask,Grudge,41
Yamask,Mean Look,45
Yamask,Destiny Bond,49
Cofagrigus,Disable,5
Cofagrigus,Haze,9
Cofagrigus,Night Shade,13
Cofagrigus,Hex,17
Cofagrigus,Will-O-Wisp,21
Cofagrigus,Ominous Wind,25
Cofagrigus,Curse,29
Cofagrigus,Guard Split,33
Cofagrigus,Power Split,33
Cofagrigus,Scary Face,35
Cofagrigus,Shadow Ball,39
Cofagrigus,Grudge,45
Cofagrigus,Mean Look,51
Cofagrigus,Destiny Bond,57
Pansage,Scratch,1
Pansage,Play Nice,1
Pansage,Leer,4
Pansage,Lick,7
Pansage,Vine Whip,10
Pansage,Fury Swipes,13
Pansage,Leech Seed,16
Pansage,Bite,19
Pansage,Seed Bomb,22
Pansage,Torment,25
Pansage,Fling,28
Pansage,Acrobatics,31
Pansage,Grass Knot,34
Pansage,Recycle,37
Pansage,Natural Gift,40
Pansage,Crunch,43
Simisage,Scratch,1
Simisage,Play Nice,1
Simisage,Leer,4
Simisage,Lick,7
Simisage,Vine Whip,10
Simisage,Fury Swipes,13
Simisage,Leech Seed,16
Simisage,Bite,19
Simisage,Seed Bomb,22
Simisage,Torment,25
Simisage,Fling,28
Simisage,Acrobatics,31
Simisage,Grass Knot,34
Simisage,Recycle,37
Simisage,Natural Gift,40
Simisage,Crunch,43
Pansear,Scratch,1
Pansear,Play Nice,1
Pansear,Leer,4
Pansear,Lick,7
Pansear,Incinerate,10
Pansear,Fury Swipes,13
Pansear,Yawn,16
Pansear,Bite,19
Pansear,Flame Burst,22
Pansear,Amnesia,25
Pansear,Fling,28
Pansear,Acrobatics,31
Pansear,Fire Blast,34
Pansear,Recycle,37
Pansear,Natural Gift,40
Pansear,Crunch,43
Simisear,Scratch,1
Simisear,Play Nice,1
Simisear,Leer,4
Simisear,Lick,7
Simisear,Incinerate,10
Simisear,Fury Swipes,13
Simisear,Yawn,16
Simisear,Bite,19
Simisear,Flame Burst,22
Simisear,Amnesia,25
Simisear,Fling,28
Simisear,Acrobatics,31
Simisear,Fire Blast,34
Simisear,Recycle,37
Simisear,Natural Gift,40
Simisear,Crunch,43
Panpour,Scratch,1
Panpour,Play Nice,1
Panpour,Leer,4
Panpour,Lick,7
Panpour,Water Gun,10
Panpour,Fury Swipes,13
Panpour,Water Sport,16
Panpour,Bite,19
Panpour,Scald,22
Panpour,Taunt,25
Panpour,Fling,28
Panpour,Acrobatics,31
Panpour,Brine,34
Panpour,Recycle,37
Panpour,Natural Gift,40
Panpour,Crunch,43
Simipour,Scratch,1
Simipour,Play Nice,1
Simipour,Leer,4
Simipour,Lick,7
Simipour,Water Gun,10
Simipour,Fury Swipes,13
Simipour,Water Sport,16
Simipour,Bite,19
Simipour,Scald,22
Simipour,Taunt,25
Simipour,Fling,28
Simipour,Acrobatics,31
Simipour,Brine,34
Simipour,Recycle,37
Simipour,Natural Gift,40
Simipour,Crunch,43
Farfetch'd,Leer,1
Farfetch'd,Peck,1
Farfetch'd,Sand Attack,1
Farfetch'd,Fury Attack,7
Farfetch'd,Knock Off,9
Farfetch'd,Aerial Ace,13
Farfetch'd,Slash,19
Farfetch'd,Air Cutter,21
Farfetch'd,Swords Dance,25
Farfetch'd,Agility,31
Farfetch'd,Night Slash,33
Farfetch'd,Acrobatics,37
Farfetch'd,Feint,43
Farfetch'd,False Swipe,45
Farfetch'd,Air Slash,49
Farfetch'd,Brave Bird,55
Chatot,Peck,1
Chatot,Confide,1
Chatot,Growl,5
Chatot,Mirror Move,9
Chatot,Sing,13
Chatot,Fury Attack,17
Chatot,Chatter,21
Chatot,Taunt,25
Chatot,Round,29
Chatot,Mimic,33
Chatot,Echoed Voice,37
Chatot,Roost,41
Chatot,Uproar,45
Chatot,Synchronoise,49
Chatot,Feather Dance,53
Chatot,Hyper Voice,57
